Problem,Package,File,Priority,Line,Description,Rule set,Rule
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,327,"The method 'parallelRead(SegmentableFormatReader, StorageObject, List<String>, int, int, Executor, ErrorPolicy, boolean, boolean, List<Attribute>, long, int, ConcurrentMap<String, List<Map<String, Object>>>, int)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,327,Avoid long parameter lists.,Design,ExcessiveParameterList
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,495,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
8,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\ParallelParsingCoordinator.java,3,545,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\QueryBudgetedStorageObject.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\QueryConcurrencyBudget.java,3,56,The method 'acquire()' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RangeStorageObject.java,3,29,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RetryPolicy.java,3,38,"Possible God Class (WMC=58, ATFD=6, TCC=30.882%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RetryPolicy.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RetryPolicy.java,3,232,"The method 'execute(IOSupplier<T>, String, StoragePath, Runnable)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RetryableStorageObject.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\RetryableStorageObject.java,3,312,The method 'reopenOrThrow(Exception)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SchemaReconciliation.java,3,7,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SchemaReconciliation.java,3,100,"Possible God Class (WMC=57, ATFD=26, TCC=0.000%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SchemaReconciliation.java,3,290,"The method 'reconcileUnionByName(Map<StoragePath, SourceMetadata>)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SourceExtractors.java,3,210,"The method 'materialize(long[], int, List<String>, BlockFactory)' has a cyclomatic complexity of 51.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SourceStatisticsSerializer.java,3,29,"Possible God Class (WMC=56, ATFD=9, TCC=26.374%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SourceStatisticsSerializer.java,3,29,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SourceStatisticsSerializer.java,3,205,"The method 'mergeStatistics(List<Map<String, Object>>)' has a cyclomatic complexity of 32.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitCoalescer.java,3,34,"The method 'coalesce(List<ExternalSplit>, long, int)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitDiscoveryPhase.java,3,93,"The method 'resolveRecursive(PhysicalPlan, List<Expression>, Map<String, ExternalSourceFactory>, int, ScanStats)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitDiscoveryPhase.java,3,138,"The method 'resolveExternalSource(ExternalSourceExec, List<Expression>, Map<String, ExternalSourceFactory>, int, ScanStats)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,41,"Possible God Class (WMC=135, ATFD=39, TCC=30.000%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,41,The class 'SplitStats' has a total cyclomatic complexity of 135 (highest 23).,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,226,The method 'findColumn(String)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,353,"The method 'crossTypeExtremum(Object, Object, boolean)' has a cyclomatic complexity of 21.",Design,CyclomaticComplexity
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,391,The method 'merge(List<SplitStats>)' has a cyclomatic complexity of 23.,Design,CyclomaticComplexity
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SplitStats.java,3,523,"The method 'of(Map<String, Object>)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StatValueComparator.java,3,42,"The method 'compare(Object, Object)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StorageProviderRegistry.java,3,8,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StorageProviderRegistry.java,3,57,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StorageProviderRegistry.java,3,165,"The method 'createProviderTrackingConsumedKeys(String, Settings, Map<String, Object>)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,8,A value of 34 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,139,Avoid long parameter lists.,Design,ExcessiveParameterList
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,193,"Possible God Class (WMC=145, ATFD=25, TCC=17.391%)",Design,GodClass
4,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,193,The class 'StreamingParallelIterator' has a total cyclomatic complexity of 145 (highest 28).,Design,CyclomaticComplexity
5,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,193,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
6,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,276,Avoid long parameter lists.,Design,ExcessiveParameterList
7,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,366,"The method 'runSegmentator(InputStream, int)' has a cyclomatic complexity of 28.",Design,CyclomaticComplexity
8,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,579,The method 'runParserOnce()' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
9,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\StreamingParallelParsingCoordinator.java,3,791,The method 'hasNext()' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\SynthesizeExternalSource.java,3,129,"The method 'renderScalar(Object, DataType)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\TemplatePartitionDetector.java,3,70,"The method 'detect(List<StorageEntry>, Map<String, Object>)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\TextAggregatePushdownSupport.java,3,50,"The method 'canPushAggregates(List<Expression>, List<Expression>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\VirtualColumnIterator.java,3,43,"Possible God Class (WMC=52, ATFD=19, TCC=23.636%)",Design,GodClass
2,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\VirtualColumnIterator.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.xpack.esql.datasources,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\VirtualColumnIterator.java,3,207,The method 'inject(Page)' has a cyclomatic complexity of 20.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources.arrow,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\arrow\ArrowToEsql.java,3,44,The record 'ArrowToEsql' has a total cyclomatic complexity of 86 (highest 52).,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.esql.datasources.arrow,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\arrow\ArrowToEsql.java,3,94,The method 'wideDataType(MinorType)' has a cyclomatic complexity of 22.,Design,CyclomaticComplexity
3,org.elasticsearch.xpack.esql.datasources.arrow,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\arrow\ArrowToEsql.java,3,119,The method 'forType0(MinorType)' has a cyclomatic complexity of 52.,Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ColumnStatsAccumulator.java,3,122,The method 'classify(DataType)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
2,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ColumnStatsAccumulator.java,3,140,"The method 'accept(Block, BytesRef)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ExternalSourceCacheService.java,3,8,A value of 27 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ExternalSourceCacheService.java,3,41,"Possible God Class (WMC=69, ATFD=32, TCC=20.915%)",Design,GodClass
3,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ExternalSourceCacheService.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ExternalSourceCacheService.java,3,112,"The method 'reconcileSourceStatsFromContributions(Map<String, List<Map<String, Object>>>)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
5,org.elasticsearch.xpack.esql.datasources.cache,dataset\projects\elasticsearch\x-pack\plugin\esql\src\main\java\org\elasticsearch\xpack\esql\datasources\cache\ExternalSourceCacheService.java,3,328,"The method 'reconcileSourceStats(Map<String, Map<String, Object>>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
